datetime,co,no2,o3,pm10,so2
2024-07-05 18:00:00,-1.0,3.24,71.7,11.0,0.228
2024-07-05 19:00:00,-1.0,3.43,71.1,9.98,0.0715
2024-07-05 20:00:00,-1.0,3.77,66.4,9.98,0.0729
2024-07-05 21:00:00,-1.0,3.23,63.0,10.5,0.108
2024-07-05 22:00:00,-1.0,1.28,69.4,11.0,0.0513
2024-07-05 23:00:00,-1.0,0.903,74.6,11.0,-1.0
2024-07-06 00:00:00,-1.0,0.747,79.4,10.5,-1.0
2024-07-06 01:00:00,-1.0,0.498,78.0,9.98,0.0081
2024-07-06 02:00:00,-1.0,0.872,74.0,9.98,-1.0
2024-07-06 03:00:00,-1.0,-1.0,71.6,10.5,-1.0
2024-07-06 04:00:00,-1.0,0.145,67.0,11.0,-1.0
2024-07-06 05:00:00,-1.0,0.509,65.3,11.0,-1.0
2024-07-06 06:00:00,-1.0,0.573,69.5,11.5,-1.0
2024-07-06 07:00:00,-1.0,1.82,74.2,12.0,-1.0
2024-07-06 08:00:00,-1.0,3.35,75.0,12.0,-1.0
2024-07-06 09:00:00,-1.0,3.1,79.6,11.0,-1.0
2024-07-06 10:00:00,-1.0,2.03,75.1,9.98,-1.0
2024-07-06 11:00:00,-1.0,3.27,70.3,9.98,-1.0
2024-07-06 12:00:00,-1.0,2.56,70.8,8.98,-1.0
2024-07-06 13:00:00,-1.0,2.5,69.9,7.98,0.0527
2024-07-06 14:00:00,-1.0,2.81,70.1,7.98,-1.0
2024-07-06 15:00:00,-1.0,2.09,73.8,7.98,0.0945
2024-07-06 16:00:00,-1.0,1.86,77.3,7.98,-1.0
2024-07-06 17:00:00,-1.0,2.27,75.6,7.98,0.0958
2024-07-06 18:00:00,-1.0,2.07,72.6,8.48,-1.0
2024-07-06 19:00:00,-1.0,3.49,71.1,8.98,0.0472
2024-07-06 20:00:00,-1.0,1.64,70.1,8.98,-1.0
2024-07-06 21:00:00,-1.0,1.91,73.1,9.48,-1.0
2024-07-06 22:00:00,-1.0,1.97,71.8,9.98,-1.0
2024-07-06 23:00:00,-1.0,1.8,69.1,9.98,-1.0
2024-07-07 00:00:00,-1.0,2.11,64.6,10.5,-1.0
2024-07-07 01:00:00,-1.0,0.898,62.1,11.0,0.0216
2024-07-07 02:00:00,-1.0,0.842,63.2,11.0,0.0675
2024-07-07 03:00:00,-1.0,0.164,66.6,11.5,0.0108
2024-07-07 04:00:00,-1.0,-1.0,72.6,12.0,-1.0
2024-07-07 05:00:00,-1.0,0.456,76.4,12.0,-1.0
2024-07-07 06:00:00,-1.0,0.741,76.1,12.5,-1.0
2024-07-07 07:00:00,-1.0,1.36,71.1,13.0,-1.0
2024-07-07 08:00:00,-1.0,1.8,65.8,13.0,-1.0
2024-07-07 09:00:00,-1.0,1.98,65.2,14.5,-1.0
2024-07-07 10:00:00,-1.0,2.45,65.9,16.0,-1.0
2024-07-07 11:00:00,-1.0,3.54,65.7,16.0,-1.0
2024-07-07 12:00:00,-1.0,3.24,69.1,18.5,-1.0
2024-07-07 13:00:00,-1.0,4.4,69.9,21.0,-1.0
2024-07-07 14:00:00,-1.0,3.69,81.7,21.0,0.0756
2024-07-07 15:00:00,-1.0,2.16,82.6,13.0,0.103
2024-07-07 16:00:00,-1.0,1.94,84.1,4.99,0.0891
2024-07-07 17:00:00,-1.0,2.38,86.7,4.99,0.127
2024-07-07 18:00:00,-1.0,1.9,86.7,5.49,0.18
2024-07-07 19:00:00,-1.0,1.79,86.5,5.99,0.0445
2024-07-07 20:00:00,-1.0,2.69,84.0,5.99,0.0284
2024-07-07 21:00:00,-1.0,2.89,82.4,6.99,0.0472
2024-07-07 22:00:00,-1.0,1.78,80.0,7.98,0.0027
2024-07-07 23:00:00,-1.0,1.22,79.9,7.98,0.0284
2024-07-08 00:00:00,-1.0,0.659,76.9,8.98,0.0527
2024-07-08 01:00:00,-1.0,0.0219,76.3,9.98,0.0054
2024-07-08 02:00:00,-1.0,0.00527,75.5,9.98,0.0149
2024-07-08 03:00:00,-1.0,-1.0,73.6,10.5,0.0149
2024-07-08 04:00:00,-1.0,0.0378,72.2,11.0,0.05
2024-07-08 05:00:00,-1.0,0.795,69.5,11.0,0.0243
2024-07-08 06:00:00,-1.0,2.42,65.2,11.0,0.163
2024-07-08 07:00:00,-1.0,5.7,61.2,11.0,0.194
2024-07-08 08:00:00,-1.0,7.39,61.4,11.0,0.175
2024-07-08 09:00:00,-1.0,7.26,61.3,12.5,0.22
2024-07-08 10:00:00,-1.0,6.14,65.9,14.0,0.169
2024-07-08 11:00:00,-1.0,12.4,62.9,14.0,0.425
2024-07-08 12:00:00,-1.0,15.0,60.3,16.0,0.571
2024-07-08 13:00:00,-1.0,4.87,71.6,18.0,0.464
2024-07-08 14:00:00,-1.0,3.66,76.3,18.0,0.4
2024-07-08 15:00:00,-1.0,3.15,74.0,17.0,0.263
2024-07-08 16:00:00,-1.0,5.28,76.4,16.0,0.327
2024-07-08 17:00:00,-1.0,2.71,75.0,16.0,0.207
2024-07-08 18:00:00,-1.0,2.47,77.7,13.5,0.275
2024-07-08 19:00:00,-1.0,1.79,77.7,11.0,0.275
2024-07-08 20:00:00,-1.0,2.3,77.7,11.0,0.188
2024-07-08 21:00:00,-1.0,3.76,74.4,9.98,0.204
2024-07-08 22:00:00,-1.0,4.62,72.0,8.98,0.235
2024-07-08 23:00:00,-1.0,9.61,58.6,8.98,0.209
2024-07-09 00:00:00,-1.0,13.9,52.0,9.98,0.211
2024-07-09 01:00:00,-1.0,3.01,59.2,11.0,0.162
2024-07-09 02:00:00,-1.0,2.08,60.9,11.0,0.162
2024-07-09 03:00:00,-1.0,0.686,61.2,11.5,0.116
2024-07-09 04:00:00,-1.0,0.395,63.3,12.0,0.228
2024-07-09 05:00:00,-1.0,1.47,57.3,12.0,0.243
2024-07-09 06:00:00,-1.0,4.37,52.0,11.5,0.205
2024-07-09 07:00:00,-1.0,8.86,51.5,11.0,0.259
2024-07-09 08:00:00,-1.0,8.04,60.5,11.0,0.212
2024-07-09 09:00:00,-1.0,6.3,71.9,12.5,0.244
2024-07-09 10:00:00,-1.0,5.28,81.3,14.0,0.169
2024-07-09 11:00:00,-1.0,5.56,86.2,14.0,0.238
2024-07-09 12:00:00,-1.0,5.19,83.9,16.5,0.213
2024-07-09 13:00:00,-1.0,4.78,89.5,19.0,0.309
2024-07-09 14:00:00,-1.0,5.1,90.4,19.0,0.302
2024-07-09 15:00:00,-1.0,5.66,90.1,20.5,0.366
2024-07-09 16:00:00,-1.0,4.89,85.6,22.0,0.247
2024-07-09 17:00:00,-1.0,4.7,78.6,22.0,0.466
2024-07-09 18:00:00,-1.0,2.55,80.0,17.5,0.354
2024-07-09 19:00:00,-1.0,2.11,82.5,13.0,0.398
2024-07-09 20:00:00,-1.0,2.69,79.6,13.0,0.36
2024-07-09 21:00:00,-1.0,2.81,78.5,12.5,0.286
2024-07-09 22:00:00,-1.0,2.72,75.7,12.0,0.362
2024-07-09 23:00:00,-1.0,4.21,72.2,12.0,0.327
2024-07-10 00:00:00,-1.0,5.71,65.2,10.5,0.262
2024-07-10 01:00:00,-1.0,7.58,56.6,8.98,0.39
2024-07-10 02:00:00,-1.0,4.25,57.3,8.98,0.258
2024-07-10 03:00:00,-1.0,3.86,51.1,8.98,0.235
2024-07-10 04:00:00,-1.0,3.23,52.3,8.98,0.286
2024-07-10 05:00:00,-1.0,7.04,48.9,8.98,0.323
2024-07-10 06:00:00,-1.0,7.64,46.9,9.48,0.258
2024-07-10 07:00:00,-1.0,12.8,47.7,9.98,0.445
2024-07-10 08:00:00,-1.0,21.0,45.6,9.98,0.525
2024-07-10 09:00:00,-1.0,38.6,32.9,12.5,1.12
2024-07-10 10:00:00,-1.0,47.0,31.7,15.0,2.1
2024-07-10 11:00:00,-1.0,37.5,43.0,15.0,1.72
2024-07-10 12:00:00,-1.0,67.2,17.9,18.5,3.67
2024-07-10 13:00:00,-1.0,61.2,28.4,22.0,3.1
2024-07-10 14:00:00,-1.0,48.3,41.1,22.0,2.31
2024-07-10 15:00:00,-1.0,18.4,73.4,19.0,0.832
2024-07-10 16:00:00,-1.0,14.7,77.9,16.0,0.663
2024-07-10 17:00:00,-1.0,13.9,78.5,16.0,0.595
2024-07-10 18:00:00,-1.0,9.3,78.5,15.5,0.45
2024-07-10 19:00:00,-1.0,6.9,79.5,15.0,0.439
2024-07-10 20:00:00,-1.0,7.96,76.7,15.0,0.394
2024-07-10 21:00:00,-1.0,10.7,72.2,15.0,0.351
2024-07-10 22:00:00,-1.0,4.94,68.9,13.0,0.747
2024-07-10 23:00:00,-1.0,4.16,69.4,13.0,1.85
2024-07-11 00:00:00,-1.0,4.96,64.9,14.0,2.16
2024-07-11 01:00:00,-1.0,5.6,61.2,15.0,2.07
2024-07-11 02:00:00,-1.0,3.92,62.1,15.0,1.73
2024-07-11 03:00:00,-1.0,0.364,66.1,14.5,0.902
2024-07-11 04:00:00,-1.0,0.521,68.0,14.0,0.517
2024-07-11 05:00:00,-1.0,2.09,64.2,14.0,0.474
2024-07-11 06:00:00,-1.0,3.71,61.8,12.5,0.545
2024-07-11 07:00:00,-1.0,5.58,61.1,11.0,0.563
2024-07-11 08:00:00,-1.0,11.5,56.7,11.0,0.548
2024-07-11 09:00:00,-1.0,13.0,57.3,19.5,0.46
2024-07-11 10:00:00,-1.0,9.47,61.8,27.9,0.421
2024-07-11 11:00:00,-1.0,12.3,56.2,27.9,0.37
2024-07-11 12:00:00,-1.0,17.4,50.8,26.9,0.433
2024-07-11 13:00:00,-1.0,13.8,56.4,25.9,0.436
2024-07-11 14:00:00,-1.0,13.1,57.3,25.9,0.359
2024-07-11 15:00:00,-1.0,7.69,72.9,24.5,0.304
2024-07-11 16:00:00,-1.0,8.77,78.4,23.0,0.315
2024-07-11 17:00:00,-1.0,13.1,72.3,23.0,0.271
2024-07-11 18:00:00,-1.0,15.7,66.4,22.0,0.401
2024-07-11 19:00:00,-1.0,18.6,56.1,21.0,0.363
2024-07-11 20:00:00,-1.0,21.7,43.8,21.0,0.423
2024-07-11 22:00:00,-1.0,19.0,34.6,26.9,0.354
2024-07-11 23:00:00,-1.0,6.79,35.0,26.9,0.273
2024-07-12 00:00:00,-1.0,3.16,42.3,21.5,0.385
2024-07-12 04:00:00,-1.0,2.64,30.7,17.0,0.329
2024-07-12 05:00:00,-1.0,1.97,51.0,17.0,-1.0
2024-07-12 06:00:00,-1.0,5.13,77.9,16.0,-1.0
2024-07-12 07:00:00,-1.0,8.11,81.7,15.0,-1.0
2024-07-12 08:00:00,-1.0,10.9,71.9,15.0,-1.0
2024-07-12 09:00:00,-1.0,11.8,66.5,12.0,0.0162
2024-07-12 10:00:00,-1.0,13.1,66.5,8.98,-1.0
2024-07-12 11:00:00,-1.0,10.3,66.3,8.98,-1.0
2024-07-12 12:00:00,-1.0,8.29,68.1,7.98,-1.0
2024-07-12 13:00:00,-1.0,7.89,68.8,6.99,0.0081
2024-07-12 14:00:00,-1.0,7.21,74.7,6.99,0.0716
2024-07-12 15:00:00,-1.0,5.54,78.5,9.98,0.0284
2024-07-12 16:00:00,-1.0,4.43,79.0,13.0,1e-06
2024-07-12 17:00:00,-1.0,3.75,80.6,13.0,-1.0
2024-07-12 18:00:00,-1.0,4.43,79.1,13.0,0.00945
2024-07-12 19:00:00,-1.0,5.17,74.6,13.0,0.0459
2024-07-12 20:00:00,-1.0,5.6,70.0,13.0,0.126
2024-07-12 21:00:00,-1.0,3.46,71.3,12.0,0.0634
2024-07-12 22:00:00,-1.0,4.38,70.6,11.0,0.0877
2024-07-12 23:00:00,-1.0,4.69,69.1,11.0,0.0986
2024-07-13 00:00:00,-1.0,5.65,65.8,12.0,0.0877
2024-07-13 01:00:00,-1.0,4.47,61.8,13.0,0.0823
2024-07-13 02:00:00,-1.0,4.85,56.5,13.0,0.117
2024-07-13 03:00:00,-1.0,4.62,52.7,12.5,0.136
2024-07-13 04:00:00,-1.0,0.5,47.9,12.0,0.0931
2024-07-13 05:00:00,-1.0,-1.0,44.9,12.0,0.0837
2024-07-13 06:00:00,-1.0,-1.0,50.8,12.0,0.121
2024-07-13 07:00:00,-1.0,-1.0,55.6,12.0,0.215
2024-07-13 08:00:00,-1.0,-1.0,53.6,12.0,0.248
2024-07-13 09:00:00,-1.0,-1.0,60.6,11.5,0.261
2024-07-13 10:00:00,-1.0,-1.0,68.2,11.0,0.344
2024-07-13 11:00:00,-1.0,-1.0,53.0,11.0,0.306
2024-07-13 12:00:00,-1.0,-1.0,61.3,11.0,0.348
2024-07-13 13:00:00,-1.0,-1.0,53.1,11.0,0.302
2024-07-13 14:00:00,-1.0,-1.0,56.3,11.0,0.342
2024-07-13 15:00:00,-1.0,-1.0,72.4,12.5,0.0607
2024-07-13 16:00:00,-1.0,-1.0,73.9,14.0,0.135
2024-07-13 17:00:00,-1.0,-1.0,73.5,14.0,0.22
2024-07-13 18:00:00,-1.0,-1.0,70.8,14.5,0.282
2024-07-13 19:00:00,-1.0,-1.0,68.7,15.0,0.215
2024-07-13 20:00:00,-1.0,-1.0,61.5,15.0,0.166
2024-07-13 21:00:00,-1.0,-1.0,54.7,15.5,0.169
2024-07-13 22:00:00,-1.0,-1.0,52.2,16.0,0.159
2024-07-13 23:00:00,-1.0,-1.0,60.5,16.0,0.346
2024-07-14 00:00:00,-1.0,-1.0,62.4,16.5,0.404
2024-07-14 01:00:00,-1.0,-1.0,58.9,17.0,0.668
2024-07-14 02:00:00,-1.0,-1.0,54.4,17.0,0.763
2024-07-14 03:00:00,-1.0,-1.0,45.3,17.5,0.543
2024-07-14 04:00:00,-1.0,-1.0,48.5,18.0,0.228
2024-07-14 05:00:00,-1.0,-1.0,45.1,18.0,0.174
2024-07-14 06:00:00,-1.0,-1.0,52.6,16.5,0.136
2024-07-14 07:00:00,-1.0,-1.0,68.1,15.0,0.177
2024-07-14 08:00:00,-1.0,-1.0,71.7,15.0,0.143
2024-07-14 09:00:00,-1.0,-1.0,75.2,11.0,0.115
2024-07-14 10:00:00,-1.0,-1.0,75.0,6.99,0.115
2024-07-14 11:00:00,-1.0,-1.0,76.1,6.99,0.085
2024-07-14 12:00:00,-1.0,-1.0,77.7,5.99,0.101
2024-07-14 13:00:00,-1.0,-1.0,76.1,4.99,0.0837
2024-07-14 14:00:00,-1.0,-1.0,75.7,4.99,0.0796
2024-07-14 15:00:00,-1.0,-1.0,74.9,5.99,0.101
2024-07-14 16:00:00,-1.0,-1.0,74.4,6.99,0.103
2024-07-14 17:00:00,-1.0,-1.0,74.6,6.99,0.0526
2024-07-14 18:00:00,-1.0,-1.0,76.0,7.49,0.111
2024-07-14 19:00:00,-1.0,-1.0,75.1,7.98,0.13
2024-07-14 20:00:00,-1.0,-1.0,72.7,7.98,0.158
2024-07-14 21:00:00,-1.0,-1.0,68.9,8.48,0.105
2024-07-14 22:00:00,-1.0,-1.0,73.8,8.98,0.171
2024-07-14 23:00:00,-1.0,-1.0,71.7,8.98,0.18
2024-07-15 00:00:00,-1.0,-1.0,65.0,9.98,0.288
2024-07-15 01:00:00,-1.0,-1.0,54.3,11.0,0.193
2024-07-15 02:00:00,-1.0,-1.0,45.3,11.0,0.202
2024-07-15 03:00:00,-1.0,-1.0,48.4,9.98,0.12
2024-07-15 04:00:00,-1.0,-1.0,50.8,8.98,0.228
2024-07-15 05:00:00,-1.0,-1.0,54.0,8.98,0.301
2024-07-15 06:00:00,-1.0,-1.0,54.6,9.48,0.235
2024-07-15 07:00:00,-1.0,-1.0,66.9,9.98,0.294
2024-07-15 08:00:00,-1.0,-1.0,73.9,9.98,0.386
2024-07-15 09:00:00,-1.0,-1.0,79.5,10.5,0.29
2024-07-15 10:00:00,-1.0,5.86,75.4,11.0,0.13
2024-07-15 11:00:00,-1.0,5.18,79.5,11.0,0.281
2024-07-15 12:00:00,-1.0,6.88,81.9,10.5,0.337
2024-07-15 13:00:00,-1.0,21.9,69.0,9.98,0.718
2024-07-15 14:00:00,-1.0,11.1,75.1,9.98,0.448
2024-07-15 15:00:00,-1.0,8.44,88.3,15.0,0.364
2024-07-15 16:00:00,-1.0,15.9,82.8,20.0,0.594
2024-07-15 17:00:00,-1.0,15.5,83.2,20.0,0.764
2024-07-15 18:00:00,-1.0,9.77,87.9,19.0,0.493
2024-07-15 19:00:00,-1.0,12.6,87.8,18.0,0.587
2024-07-15 20:00:00,-1.0,20.6,81.4,18.0,0.559
2024-07-15 21:00:00,-1.0,23.6,80.4,17.0,0.524
2024-07-15 22:00:00,-1.0,18.1,76.6,16.0,0.394
2024-07-15 23:00:00,-1.0,10.0,78.1,16.0,0.397
2024-07-16 00:00:00,-1.0,2.0,88.3,17.5,0.501
2024-07-16 01:00:00,-1.0,0.209,80.3,19.0,0.393
2024-07-16 02:00:00,-1.0,-1.0,64.6,19.0,0.319
2024-07-16 03:00:00,-1.0,-1.0,54.5,16.0,0.336
2024-07-16 04:00:00,-1.0,0.667,49.5,13.0,0.0081
2024-07-16 05:00:00,-1.0,2.07,46.5,13.0,0.0567
2024-07-16 06:00:00,-1.0,3.96,49.5,12.5,0.0675
2024-07-16 07:00:00,-1.0,6.05,58.5,12.0,0.0796
2024-07-16 08:00:00,-1.0,13.4,57.5,12.0,0.231
2024-07-16 09:00:00,-1.0,46.9,29.6,15.5,0.358
2024-07-16 10:00:00,-1.0,13.8,71.9,19.0,0.154
2024-07-16 11:00:00,-1.0,11.3,82.9,19.0,0.085
2024-07-16 12:00:00,-1.0,14.8,78.1,20.5,0.124
2024-07-16 13:00:00,-1.0,11.6,84.6,22.0,0.121
2024-07-16 14:00:00,-1.0,8.2,88.3,22.0,0.162
2024-07-16 15:00:00,-1.0,11.4,86.2,22.0,0.0189
2024-07-16 16:00:00,-1.0,9.5,92.1,22.0,0.0985
2024-07-16 17:00:00,-1.0,14.2,87.1,22.0,0.116
2024-07-16 18:00:00,-1.0,11.9,87.0,21.0,-1.0
2024-07-16 19:00:00,-1.0,9.42,89.7,20.0,-1.0
2024-07-16 20:00:00,-1.0,11.6,76.5,20.0,-1.0
2024-07-16 21:00:00,-1.0,17.4,67.7,21.5,0.146
2024-07-16 22:00:00,-1.0,9.4,70.9,23.0,0.0999
2024-07-16 23:00:00,-1.0,7.09,65.5,23.0,0.0567
2024-07-17 00:00:00,-1.0,4.7,67.7,21.0,0.112
2024-07-17 01:00:00,-1.0,1.5,73.3,19.0,0.0621
2024-07-17 02:00:00,-1.0,1.68,74.3,19.0,-1.0
2024-07-17 03:00:00,-1.0,2.12,72.4,17.0,0.0365
2024-07-17 04:00:00,-1.0,2.41,68.4,15.0,0.132
2024-07-17 05:00:00,-1.0,6.51,60.6,15.0,0.0931
2024-07-17 06:00:00,-1.0,4.95,58.1,14.0,0.0135
2024-07-17 07:00:00,-1.0,8.99,53.1,13.0,-1.0
2024-07-17 08:00:00,-1.0,8.76,55.3,13.0,0.0351
2024-07-17 09:00:00,-1.0,11.3,51.5,18.0,0.00675
2024-07-17 10:00:00,-1.0,10.6,49.3,23.0,0.167
2024-07-17 11:00:00,-1.0,7.72,55.2,23.0,0.171
2024-07-17 12:00:00,-1.0,5.84,59.0,22.5,0.054
2024-07-17 13:00:00,-1.0,4.97,59.0,22.0,-1.0
2024-07-17 14:00:00,-1.0,5.76,64.4,22.0,-1.0
2024-07-17 15:00:00,-1.0,7.92,76.7,20.5,-1.0
2024-07-17 16:00:00,-1.0,6.71,91.9,19.0,-1.0
2024-07-17 17:00:00,-1.0,4.54,105.0,19.0,-1.0
2024-07-17 18:00:00,-1.0,3.19,108.0,19.0,0.0135
2024-07-17 19:00:00,-1.0,3.4,105.0,19.0,0.0513
2024-07-17 20:00:00,-1.0,3.02,108.0,19.0,0.0027
2024-07-17 21:00:00,-1.0,3.94,100.0,14.5,0.0716
2024-07-17 22:00:00,-1.0,2.81,92.5,9.98,0.108
2024-07-17 23:00:00,-1.0,1.4,85.8,9.98,0.054
2024-07-18 00:00:00,-1.0,0.655,78.5,10.5,0.108
2024-07-18 01:00:00,-1.0,-1.0,73.2,11.0,0.135
2024-07-18 02:00:00,-1.0,-1.0,71.2,11.0,0.0486
2024-07-18 03:00:00,-1.0,-1.0,73.6,11.0,0.0216
2024-07-18 04:00:00,-1.0,-1.0,76.8,11.0,0.147
2024-07-18 05:00:00,-1.0,1.04,72.2,11.0,0.0904
2024-07-18 06:00:00,-1.0,2.16,69.5,11.5,0.107
2024-07-18 07:00:00,-1.0,5.3,74.3,12.0,0.0324
2024-07-18 08:00:00,-1.0,6.17,78.6,12.0,-1.0
2024-07-18 09:00:00,-1.0,5.19,80.9,12.0,0.058
2024-07-18 10:00:00,-1.0,6.3,80.8,12.0,0.0405
2024-07-18 11:00:00,-1.0,6.0,83.6,12.0,0.0203
2024-07-18 12:00:00,-1.0,6.76,85.4,12.0,0.0634
2024-07-18 13:00:00,-1.0,10.2,78.1,12.0,0.027
2024-07-18 14:00:00,-1.0,8.07,80.9,12.0,0.127
2024-07-18 15:00:00,-1.0,10.1,75.7,13.0,-1.0
2024-07-18 16:00:00,-1.0,10.9,74.0,14.0,0.00945
2024-07-18 17:00:00,-1.0,8.49,76.2,14.0,0.0337
2024-07-18 18:00:00,-1.0,7.02,76.4,13.0,0.0243
2024-07-18 19:00:00,-1.0,7.03,72.0,12.0,-1.0
2024-07-18 20:00:00,-1.0,7.05,66.0,12.0,0.124
2024-07-18 21:00:00,-1.0,3.93,63.4,11.0,0.081
2024-07-18 22:00:00,-1.0,2.75,56.4,9.98,0.162
2024-07-18 23:00:00,-1.0,1.06,56.5,9.98,0.027
2024-07-19 00:00:00,-1.0,0.47,56.0,9.98,-1.0
2024-07-19 01:00:00,-1.0,0.359,55.4,9.98,-1.0
2024-07-19 02:00:00,-1.0,0.482,55.1,9.98,0.00679
2024-07-19 03:00:00,-1.0,0.298,51.1,9.98,-1.0
2024-07-19 04:00:00,-1.0,1.89,48.0,9.98,0.0486
2024-07-19 05:00:00,-1.0,1.55,57.0,9.98,0.146
2024-07-19 06:00:00,-1.0,3.68,68.5,8.98,0.216
2024-07-19 07:00:00,-1.0,5.01,67.7,7.98,0.19
2024-07-19 08:00:00,-1.0,7.17,63.7,7.98,0.108
2024-07-19 09:00:00,-1.0,5.73,63.0,7.49,0.0904
2024-07-19 10:00:00,-1.0,5.05,67.1,6.99,0.113
2024-07-19 11:00:00,-1.0,4.22,71.6,6.99,0.103
2024-07-19 12:00:00,-1.0,3.7,72.5,6.99,0.186
2024-07-19 13:00:00,-1.0,4.62,74.2,6.99,0.175
2024-07-19 14:00:00,-1.0,3.7,69.5,6.99,0.0945
2024-07-19 15:00:00,-1.0,3.49,63.5,8.48,0.192
2024-07-19 16:00:00,-1.0,3.15,60.3,9.98,0.169
2024-07-19 17:00:00,-1.0,2.77,57.8,9.98,0.213
2024-07-19 18:00:00,-1.0,2.49,54.3,11.0,0.0756
2024-07-19 19:00:00,-1.0,2.7,58.1,12.0,0.202
2024-07-19 20:00:00,-1.0,3.49,57.5,12.0,0.101
2024-07-19 21:00:00,-1.0,3.01,58.7,11.0,0.135
2024-07-19 22:00:00,-1.0,2.88,55.7,9.98,0.0338
2024-07-19 23:00:00,-1.0,3.29,52.3,9.98,0.158
2024-07-20 00:00:00,-1.0,4.68,47.7,9.48,0.101
2024-07-20 01:00:00,-1.0,3.87,48.7,8.98,0.151
2024-07-20 02:00:00,-1.0,3.09,48.5,8.98,0.213
2024-07-20 03:00:00,-1.0,2.22,51.2,8.48,0.219
2024-07-20 04:00:00,-1.0,0.936,49.7,7.98,0.165
2024-07-20 05:00:00,-1.0,1.97,49.9,7.98,0.197
2024-07-20 06:00:00,-1.0,2.34,50.0,6.49,0.228
2024-07-20 07:00:00,-1.0,3.76,48.2,4.99,0.132
2024-07-20 08:00:00,-1.0,6.73,45.2,4.99,0.157
2024-07-20 09:00:00,-1.0,4.26,48.3,4.49,0.165
2024-07-20 10:00:00,-1.0,3.36,51.5,3.99,0.32
2024-07-20 11:00:00,-1.0,1.88,54.8,3.99,0.254
2024-07-20 12:00:00,-1.0,1.87,53.5,4.99,0.266
2024-07-20 13:00:00,-1.0,1.4,56.9,5.99,0.359
2024-07-20 14:00:00,-1.0,1.47,55.1,5.99,0.375
2024-07-20 15:00:00,-1.0,2.11,56.2,6.99,0.201
2024-07-20 16:00:00,-1.0,2.38,58.7,7.98,0.248
2024-07-20 17:00:00,-1.0,3.77,57.8,7.98,0.32
2024-07-20 18:00:00,-1.0,5.24,54.9,9.48,0.154
2024-07-20 19:00:00,-1.0,10.9,52.4,11.0,0.281
2024-07-20 20:00:00,-1.0,16.2,54.0,11.0,0.36
2024-07-20 21:00:00,-1.0,14.7,57.2,12.0,0.224
2024-07-20 22:00:00,-1.0,12.3,59.3,13.0,0.162
2024-07-20 23:00:00,-1.0,13.8,52.4,13.0,0.196
2024-07-21 00:00:00,-1.0,10.9,48.2,12.5,0.155
2024-07-21 01:00:00,-1.0,3.74,60.2,12.0,0.0729
2024-07-21 02:00:00,-1.0,3.66,77.2,12.0,0.113
2024-07-21 03:00:00,-1.0,6.84,73.8,11.0,0.111
2024-07-21 04:00:00,-1.0,10.5,62.0,9.98,0.14
2024-07-21 05:00:00,-1.0,5.14,71.5,9.98,0.0229
2024-07-21 06:00:00,-1.0,6.76,62.5,9.48,0.0972
2024-07-21 07:00:00,-1.0,2.98,62.4,8.98,0.0999
2024-07-21 08:00:00,-1.0,4.44,64.4,8.98,0.166
2024-07-21 09:00:00,-1.0,6.38,63.3,8.98,0.111
2024-07-21 10:00:00,-1.0,5.96,68.5,8.98,0.19
2024-07-21 11:00:00,-1.0,4.17,58.9,8.98,0.315
2024-07-21 12:00:00,-1.0,5.15,57.4,9.98,0.163
2024-07-21 13:00:00,-1.0,5.05,59.4,11.0,0.162
2024-07-21 14:00:00,-1.0,5.34,53.9,11.0,0.292
2024-07-21 15:00:00,-1.0,4.84,57.2,12.5,0.171
2024-07-21 16:00:00,-1.0,4.8,59.4,14.0,0.202
2024-07-21 17:00:00,-1.0,4.3,57.4,14.0,0.177
2024-07-21 18:00:00,-1.0,5.39,51.9,14.5,0.227
2024-07-21 19:00:00,-1.0,5.49,47.1,15.0,0.234
2024-07-21 20:00:00,-1.0,8.21,41.1,15.0,0.198
2024-07-21 21:00:00,-1.0,9.0,37.2,16.0,0.377
2024-07-21 22:00:00,-1.0,7.21,32.4,17.0,0.305
2024-07-21 23:00:00,-1.0,12.4,25.9,17.0,0.293
2024-07-22 00:00:00,-1.0,12.3,26.1,17.5,0.213
2024-07-22 01:00:00,-1.0,14.4,24.7,18.0,0.262
2024-07-22 02:00:00,-1.0,6.4,31.4,18.0,0.315
2024-07-22 03:00:00,-1.0,8.86,25.0,17.0,0.209
2024-07-22 04:00:00,-1.0,7.84,29.0,16.0,0.325
2024-07-22 05:00:00,-1.0,6.4,29.4,16.0,0.256
2024-07-22 06:00:00,-1.0,7.42,28.4,15.0,0.163
2024-07-22 07:00:00,-1.0,9.34,31.4,14.0,0.306
2024-07-22 08:00:00,-1.0,12.5,35.6,14.0,0.281
2024-07-22 09:00:00,-1.0,17.4,35.2,15.0,0.271
2024-07-22 10:00:00,-1.0,16.8,41.8,16.0,0.335
2024-07-22 11:00:00,-1.0,14.7,49.3,16.0,0.319
2024-07-22 12:00:00,-1.0,20.1,53.1,17.0,0.455
2024-07-22 13:00:00,-1.0,19.7,58.4,18.0,0.579
2024-07-22 14:00:00,-1.0,15.7,60.8,18.0,0.628
2024-07-22 15:00:00,-1.0,18.6,64.5,20.5,0.73
2024-07-22 16:00:00,-1.0,23.1,65.0,23.0,0.88
2024-07-22 17:00:00,-1.0,16.4,69.7,23.0,1.02
2024-07-22 18:00:00,-1.0,8.7,71.9,24.0,0.906
